IN,OUT,No,R2,MSE,MAE
12,6,2,0.9817679150545822,0.005575000276646459,0.048687900321238424
12,6,3,0.9523362752886811,0.01456183303218274,0.07834084948977237
12,6,4,0.9109204988043967,0.027190880455875394,0.10694695212447033
12,6,5,0.8579666138433281,0.04331623854913567,0.13541960683886836
12,6,6,0.7972094639452875,0.061789989622384335,0.16122440775312144
13,1,1,0.99675874532453,0.00098799982517251,0.019988929040678498
13,2,1,0.9967635006959304,0.000987436947064922,0.019975518246217055
13,2,2,0.981708802397407,0.005575526098064945,0.04879515739064067
13,3,1,0.9967638131831505,0.000987822873823811,0.01997683284507672
13,3,2,0.9817153690676701,0.005576304675113903,0.048785941500508016
13,3,3,0.9522000108137355,0.01456458912349094,0.0785026548626492
13,4,1,0.9967662011596828,0.0009879638877903863,0.019989409068205986
13,4,2,0.9817308899186633,0.005576515153200843,0.0487793035818494
13,4,3,0.9522713201062041,0.014555921955099324,0.07844552187093659
13,4,4,0.910699657918968,0.027209687975644128,0.10705119796377713
13,5,1,0.9967688912484169,0.0009880072541279864,0.019980262866382034
13,5,2,0.9817511264293151,0.005575247246647109,0.04876643534187965
13,5,3,0.9523026224400921,0.0145592832681266,0.0784248616479236
13,5,4,0.9108157517214586,0.027198719102545153,0.10699076625520133
13,5,5,0.8575851816916011,0.04339359378672159,0.1355207471335641
13,6,1,0.9967744580383979,0.0009871760389729117,0.01995521765135443
13,6,2,0.9817742370615006,0.005573067135679592,0.04873845707663693
13,6,3,0.9523546097193678,0.01455623164622271,0.07839735313758658
13,6,4,0.9109254506709404,0.027189368934039098,0.10697402670766341
13,6,5,0.8577144833137351,0.04339313135906502,0.13553243197967424
13,6,6,0.7973478950404673,0.06174780986340253,0.16117147716725314
14,1,1,0.9967589960572129,0.0009879233967916466,0.019992319878984078
14,2,1,0.9967595152061982,0.0009882578747248294,0.01999227380434941
14,2,2,0.9817086168170508,0.005573358594745047,0.04882883333264462
14,3,1,0.9967632442003755,0.0009879965517453377,0.01998231893314212
14,3,2,0.9817288291098487,0.005572199736031133,0.04879831692884084
14,3,3,0.9522092215474287,0.014561782625957158,0.07849163626617073
14,4,1,0.9967663522034075,0.0009879177421416203,0.019985510820102373
14,4,2,0.9817470690533383,0.00557157658808853,0.048782767098007725
14,4,3,0.9522653558654451,0.014557740882905425,0.0784429368765622
14,4,4,0.9107323426580176,0.027199728981866712,0.10699390671913002
14,5,1,0.9967697048481675,0.0009877584718933697,0.019978834953726907
14,5,2,0.9817647741288604,0.0055710777126197954,0.04876958805788273
14,5,3,0.9523240170675126,0.014552752711165915,0.07840494699227857
14,5,4,0.9108347174310163,0.02719293508780265,0.10693444721541397
14,5,5,0.8576785494507311,0.04336514476252181,0.13547907854471275
14,6,1,0.9967746172580242,0.0009871273098595252,0.019963885404299535
14,6,2,0.9817863259694923,0.005569370593808463,0.04874459946147755
14,6,3,0.9523774496810613,0.014549253767119548,0.07837870185559649
