IN,OUT,No,R2,MSE,MAE
27,5,5,0.861459397,0.04215963,0.133362619
27,6,1,0.997003728,0.000916024,0.019238977
27,6,2,0.982760949,0.005265332,0.047344079
27,6,3,0.954255277,0.013959007,0.076739779
27,6,4,0.91380741,0.02627828,0.10500844
27,6,5,0.861560085,0.042168893,0.133364255
27,6,6,0.803000276,0.059949468,0.159274904
27,7,1,0.997002622,0.00091724,0.019249962
27,7,2,0.98278703,0.00526237,0.047305582
27,7,3,0.954297866,0.013958826,0.076702216
27,7,4,0.913924305,0.026266007,0.104971045
27,7,5,0.861730822,0.04215532,0.133326399
27,7,6,0.803142002,0.059963081,0.159295708
27,7,7,0.7393884,0.079307354,0.183228888
27,8,1,0.997010388,0.000915713,0.019231356
27,8,2,0.982805121,0.005261874,0.047295591
27,8,3,0.954353399,0.013955133,0.07670769
27,8,4,0.913987702,0.026270779,0.104994696
27,8,5,0.861819523,0.042165786,0.133378575
27,8,6,0.80337982,0.059945295,0.159300107
27,8,7,0.739683338,0.079292633,0.183221413
27,8,8,0.674106827,0.099173349,0.206241055
28,1,1,0.996987627,0.000917114,0.01930559
28,2,1,0.996991996,0.00091663,0.019292253
28,2,2,0.982743729,0.005253652,0.047345297
28,3,1,0.996992463,0.000916934,0.019292056
28,3,2,0.982750071,0.00525434,0.047335955
28,3,3,0.954102141,0.01396729,0.076828203
28,4,1,0.996995045,0.000916962,0.019288399
28,4,2,0.982764393,0.005254769,0.047338406
28,4,3,0.954155091,0.013964391,0.076802852
28,4,4,0.913662278,0.026273643,0.105067959
28,5,1,0.99699624,0.00091744,0.019292496
28,5,2,0.982785826,0.005252907,0.047316277
28,5,3,0.954176834,0.013970505,0.076792983
28,5,4,0.913827683,0.026248146,0.104972069
28,5,5,0.861609604,0.04211392,0.133346586
28,6,1,0.997001949,0.000916568,0.019272559
28,6,2,0.982801835,0.005252844,0.047298123
28,6,3,0.954237781,0.013964346,0.07676413
28,6,4,0.913905958,0.026248235,0.104976706
28,6,5,0.861739187,0.042114338,0.133336425
28,6,6,0.802882784,0.059985222,0.159270249
28,7,1,0.997004695,0.000916605,0.0192631
28,7,2,0.98282342,0.005251244,0.047279191
28,7,3,0.954290824,0.013960977,0.076719532
28,7,4,0.913987817,0.026246626,0.104938623
28,7,5,0.861898923,0.04210407,0.133308
28,7,6,0.803097145,0.059976744,0.159257948
28,7,7,0.739351761,0.079318503,0.183284668
28,8,1,0.997005907,0.000916759,0.019259548
28,8,2,0.982827064,0.005253134,0.047280954
28,8,3,0.954290608,0.013968747,0.076751997
28,8,4,0.913983437,0.026261598,0.104992445
28,8,5,0.861888451,0.042128105,0.133377102
28,8,6,0.803080888,0.060010913,0.15933845
28,8,7,0.739338056,0.079362225,0.18335819
28,8,8,0.673897199,0.099190628,0.206248268
29,1,1,0.996991546,0.00091592,0.019283041
29,2,1,0.996991951,0.000916254,0.019283623
29,2,2,0.982733961,0.005254271,0.047388685
29,3,1,0.996996192,0.000915797,0.019271106
29,3,2,0.982745026,0.005255877,0.047369307
29,3,3,0.954156249,0.013950824,0.076761699
29,4,1,0.997000012,0.000915447,0.019257616
29,4,2,0.982769708,0.005253148,0.047362764
29,4,3,0.954208427,0.013948144,0.076728962
29,4,4,0.913675489,0.026269623,0.105087064
29,5,1,0.997001661,0.000915784,0.019248597
29,5,2,0.982789732,0.005251715,0.047343246
29,5,3,0.954255587,0.013946495,0.07670589
29,5,4,0.91374215,0.0262742,0.105068158
29,5,5,0.861591181,0.042119526,0.133417595
29,6,1,0.997006973,0.000915032,0.01924071
29,6,2,0.982797315,0.005254225,0.047339635
29,6,3,0.954294161,0.013947141,0.076697112
29,6,4,0.913830825,0.026271142,0.105054432
29,6,5,0.861703611,0.042125174,0.133432762
29,6,6,0.802733498,0.060030652,0.159332514
29,7,1,0.997007798,0.000915303,0.019239689
29,7,2,0.982805071,0.005254754,0.04732905
29,7,3,0.954306756,0.013950541,0.076689761
29,7,4,0.913843777,0.026280195,0.105055988
29,7,5,0.861712816,0.042142888,0.13344854
29,7,6,0.802727393,0.060062443,0.159385141
29,7,7,0.739128595,0.079349206,0.183308411
29,8,1,0.997009879,0.000915543,0.019226971
29,8,2,0.982827611,0.005252967,0.047297797
29,8,3,0.954374736,0.013943037,0.076672761
29,8,4,0.913916627,0.026281995,0.105066375
29,8,5,0.861817719,0.042149681,0.13348158
29,8,6,0.802951955,0.060050205,0.159388099
29,8,7,0.739357891,0.079356186,0.183328502
29,8,8,0.673685594,0.099254992,0.206346461
30,1,1,0.996995529,0.000914298,0.019256241
30,2,1,0.99699733,0.000914615,0.019248224
30,2,2,0.982740245,0.005252358,0.04734122
30,3,1,0.997002729,0.000913804,0.019237871
30,3,2,0.982760566,0.005251143,0.047316418
30,3,3,0.954280811,0.013912918,0.076683215
30,4,1,0.997005344,0.000913819,0.019229043
30,4,2,0.982780175,0.005249957,0.04731267
30,4,3,0.954346722,0.013906019,0.076648936
30,4,4,0.913576171,0.026299847,0.10517062
30,5,1,0.997008696,0.000913636,0.01922279
30,5,2,0.982799406,0.005248763,0.047289899
30,5,3,0.954374197,0.013910333,0.076642245
30,5,4,0.913699567,0.026287171,0.105097921
30,5,5,0.861554146,0.042130797,0.133490108
30,6,1,0.997009529,0.000913885,0.019221275
30,6,2,0.982800324,0.005251209,0.047299057
30,6,3,0.954372942,0.013917602,0.076666091
30,6,4,0.91369329,0.026301888,0.10514405
30,6,5,0.861544211,0.042154828,0.133558589
30,6,6,0.802544152,0.060060108,0.159465101
30,7,1,0.997012722,0.000913797,0.019213792
30,7,2,0.982819845,0.005250239,0.047265428
30,7,3,0.954454481,0.013905439,0.076606427
30,7,4,0.913778095,0.02630023,0.105112302
30,7,5,0.86164348,0.042164018,0.133534351
30,7,6,0.802697755,0.060071466,0.159469121
30,7,7,0.738918907,0.079412987,0.183520413
30,8,1,0.99701888,0.000912787,0.01919731
30,8,2,0.982841837,0.005248615,0.047250736
30,8,3,0.954460254,0.013916903,0.076620891
30,8,4,0.913848291,0.026302859,0.105130607
30,8,5,0.861777532,0.042161939,0.133533701
30,8,6,0.802971066,0.060044381,0.159468144
30,8,7,0.739144407,0.079421184,0.183551611
30,8,8,0.673824764,0.099212661,0.206401032
31,1,1,0.996987101,0.000916863,0.019284943
31,2,1,0.996991468,0.000916401,0.019270105
31,2,2,0.982746317,0.005250511,0.047320196
31,3,1,0.996995388,0.000916042,0.019258137
31,3,2,0.982777114,0.005246103,0.047273477
31,3,3,0.954194749,0.013939108,0.076759751
31,4,1,0.996999093,0.000915727,0.019252208
31,4,2,0.982783888,0.005248825,0.047283689
31,4,3,0.954234914,0.013940076,0.076750626
31,4,4,0.913473025,0.026331236,0.105193993
31,5,1,0.996999606,0.000916046,0.019252385
31,5,2,0.98278476,0.005251157,0.047291108
31,5,3,0.954239247,0.013945546,0.076756616
31,5,4,0.913491981,0.026338593,0.105187711
31,5,5,0.861526867,0.042119347,0.133550987
31,6,1,0.997003503,0.000915727,0.019246025
31,6,2,0.982810937,0.005247969,0.047271758
31,6,3,0.95430362,0.013938747,0.076727402
31,6,4,0.913577903,0.026337052,0.105189148
31,6,5,0.86161164,0.042134298,0.13357851
31,6,6,0.802657695,0.060025572,0.159465695
31,7,1,0.997005931,0.000915874,0.019235971
31,7,2,0.982838221,0.005244623,0.047232411
31,7,3,0.954357848,0.013934942,0.0766923
31,7,4,0.913675862,0.026331414,0.105153359
31,7,5,0.861772371,0.042124739,0.133536241
31,7,6,0.802909952,0.06000686,0.159434203
31,7,7,0.739438474,0.079254951,0.183398019
31,8,1,0.997009905,0.000915535,0.019223385
31,8,2,0.98284786,0.005246773,0.047222168
31,8,3,0.954407158,0.013933129,0.076682823
31,8,4,0.913761573,0.026329335,0.105161862
31,8,5,0.861885426,0.042129028,0.133564648
31,8,6,0.80302676,0.060027408,0.159492946
31,8,7,0.739727616,0.079243618,0.183395552
31,8,8,0.674051669,0.099143643,0.206384358
32,1,1,0.996991345,0.000915571,0.019257984
32,2,1,0.996995149,0.00091528,0.019245855
32,2,2,0.982764894,0.005244857,0.047258465
32,3,1,0.996998162,0.000915196,0.019242786
32,3,2,0.982791883,0.005241604,0.047219272
32,3,3,0.954262744,0.013918416,0.07671476
32,4,1,0.996998133,0.000915658,0.019247832
32,4,2,0.982790642,0.005244535,0.047239892
32,4,3,0.954264577,0.013924798,0.076728496
32,4,4,0.913490315,0.026313635,0.105246319
32,5,1,0.996999616,0.000916043,0.019248446
32,5,2,0.982807816,0.005244124,0.047218181
32,5,3,0.954297382,0.013927829,0.07671019
32,5,4,0.913583411,0.026310756,0.105203803
32,5,5,0.861601653,0.042096599,0.133487897
32,6,1,0.99700402,0.000915569,0.019230249
32,6,2,0.982826256,0.005243292,0.04720541
32,6,3,0.954350265,0.013924519,0.076699035
32,6,4,0.913700603,0.026299659,0.105178806
32,6,5,0.861745735,0.042093472,0.133493845
32,6,6,0.802975441,0.059928923,0.159441319
32,7,1,0.997008554,0.000915071,0.019217092
32,7,2,0.98285058,0.005240846,0.047169832
32,7,3,0.954397036,0.013922978,0.076658167
32,7,4,0.913795882,0.026294804,0.105126419
32,7,5,0.861877874,0.042092587,0.133460448
32,7,6,0.803190235,0.059921524,0.159408653
32,7,7,0.739806834,0.079142907,0.183352424
32,8,1,0.997013178,0.000914533,0.019207155
32,8,2,0.982870756,0.005239769,0.047156886
32,8,3,0.954457502,0.013917744,0.076634463
32,8,4,0.913860755,0.026299053,0.105138742
32,8,5,0.862011746,0.042090497,0.133465031
32,8,6,0.803356726,0.059926851,0.159436257
32,8,7,0.740056307,0.079143543,0.183365923
32,8,8,0.6739131,0.099185792,0.206486213
33,1,1,0.996997504,0.000913697,0.019236463
33,2,1,0.996999664,0.000913904,0.019222258
33,2,2,0.982755782,0.00524763,0.047267121
33,3,1,0.997000032,0.000914237,0.019222822
33,3,2,0.982761381,0.005248542,0.047259556
33,3,3,0.954254589,0.013914373,0.076741344
33,4,1,0.997003665,0.000913971,0.019219294
33,4,2,0.982780115,0.005247743,0.047251365
33,4,3,0.954300876,0.013913746,0.076717822
33,4,4,0.913630349,0.026271041,0.105138874
33,5,1,0.997008907,0.000913207,0.019198228
33,5,2,0.982792832,0.005248695,0.047246723
33,5,3,0.954355668,0.013910067,0.076695548
33,5,4,0.913714896,0.026270723,0.105099252
33,5,5,0.861937865,0.041994334,0.133429347
33,6,1,0.997011263,0.000913355,0.019192435
33,6,2,0.982810191,0.005248197,0.047225569
33,6,3,0.954395116,0.013910838,0.076680363
33,6,4,0.913797999,0.026269978,0.105102923
33,6,5,0.862081724,0.041991175,0.133441706
33,6,6,0.803302922,0.059829313,0.159231228
33,7,1,0.997017073,0.000912466,0.019181186
33,7,2,0.982843988,0.005242861,0.047185501
33,7,3,0.954448772,0.013907182,0.076641259
33,7,4,0.913889852,0.026266141,0.105052876
33,7,5,0.862207575,0.041992111,0.133412672
33,7,6,0.80348673,0.059831252,0.159232651
33,7,7,0.739954098,0.079098113,0.183351023
33,8,1,0.99701815,0.000912659,0.019178426
33,8,2,0.982847418,0.005244813,0.047187972
33,8,3,0.954448661,0.013914892,0.076672898
33,8,4,0.913885456,0.026281127,0.105106575
33,8,5,0.862196948,0.042016134,0.133483557
33,8,6,0.803470493,0.059865335,0.159312634
33,8,7,0.739940477,0.079141692,0.183424248
33,8,8,0.674983453,0.098812184,0.206192549
34,1,1,0.997021696,0.000906335,0.019149229
34,2,1,0.997021999,0.000906695,0.019150635
34,2,2,0.98284285,0.005218687,0.047121664
34,3,1,0.997025997,0.000906325,0.019144936
34,3,2,0.982878289,0.005212948,0.04708022
34,3,3,0.954366848,0.013880227,0.076664671
34,4,1,0.997028387,0.00090643,0.019148288
34,4,2,0.982886912,0.005215197,0.04708823
34,4,3,0.954402683,0.01388275,0.076647291
34,4,4,0.913865168,0.026199616,0.105004609
34,5,1,0.997029605,0.000906887,0.019138208
34,5,2,0.982909036,0.005213249,0.047066435
34,5,3,0.954472202,0.013874553,0.07661528
34,5,4,0.913932517,0.026204466,0.104977919
34,5,5,0.862150007,0.041929807,0.133404942
34,6,1,0.997034537,0.000906243,0.019123995
34,6,2,0.982920999,0.005214366,0.047054433
34,6,3,0.954512874,0.013874918,0.076600852
34,6,4,0.914056516,0.026191195,0.104960761
34,6,5,0.862290821,0.041927512,0.133415394
34,6,6,0.803970486,0.059626261,0.15916481
34,7,1,0.997035164,0.00090657,0.019124445
34,7,2,0.982928238,0.005215033,0.047044915
34,7,3,0.95452372,0.013878816,0.076596536
34,7,4,0.914066877,0.026200999,0.104966264
34,7,5,0.862297043,0.041946035,0.133435644
34,7,6,0.803962968,0.059658275,0.159220758
34,7,7,0.740442246,0.07891127,0.183320191
34,8,1,0.997039985,0.000905976,0.01911246
34,8,2,0.982947565,0.005214191,0.047027082
34,8,3,0.954560944,0.013880592,0.076593574
34,8,4,0.914095919,0.026216896,0.104988849
34,8,5,0.862391021,0.041956961,0.133453309
34,8,6,0.804134636,0.059663029,0.159240426
34,8,7,0.740614893,0.078936453,0.183356201
34,8,8,0.675407317,0.09868332,0.206111677
35,1,1,0.997021662,0.000905921,0.019167291
35,2,1,0.997024932,0.000905802,0.019166532
35,2,2,0.982877255,0.005208222,0.047085488
35,3,1,0.997027785,0.00090578,0.019172849
35,3,2,0.982909573,0.005203423,0.047058394
35,3,3,0.954513165,0.013835722,0.076544062
35,4,1,0.997030471,0.000905794,0.019162196
35,4,2,0.982916927,0.00520605,0.047057613
35,4,3,0.954559949,0.013834868,0.076509623
35,4,4,0.913743987,0.026236475,0.105042478
35,5,1,0.99703237,0.000906043,0.019162677
35,5,2,0.982939201,0.005204048,0.04704018
35,5,3,0.954599895,0.013835639,0.076501952
35,5,4,0.913835749,0.026233928,0.10501261
35,5,5,0.862225683,0.041906788,0.133356646
35,6,1,0.997033337,0.000906248,0.019160231
35,6,2,0.982940331,0.005206407,0.047048218
35,6,3,0.954599138,0.013842717,0.076523676
35,6,4,0.91382947,0.026248617,0.105058581
35,6,5,0.862215648,0.041930735,0.133426222
35,6,6,0.803664356,0.059690357,0.159235771
35,7,1,0.997035871,0.000906353,0.019146665
35,7,2,0.982963892,0.005204141,0.047009585
35,7,3,0.954672688,0.013833353,0.076472531
35,7,4,0.913917104,0.026246664,0.105028924
35,7,5,0.862362566,0.041926076,0.133393833
35,7,6,0.803898167,0.059677995,0.159211725
35,7,7,0.740419266,0.078918256,0.183266257
35,8,1,0.997040712,0.000905753,0.01913932
35,8,2,0.982992199,0.005200542,0.046981752
35,8,3,0.954707009,0.013835973,0.076470278
35,8,4,0.914025121,0.026238503,0.105011895
35,8,5,0.862460515,0.041935772,0.133416127
35,8,6,0.804125537,0.0596658,0.15921129
35,8,7,0.740782864,0.078885336,0.183256602
35,8,8,0.675505861,0.09865336,0.206028765
36,1,1,0.997015478,0.000907802,0.019188338
36,2,1,0.997016959,0.000908229,0.019183583
36,2,2,0.982879421,0.005207563,0.04709674
36,3,1,0.997024584,0.000906755,0.019172346
36,3,2,0.982892219,0.005208707,0.047090799
36,3,3,0.95448629,0.013843897,0.076593471
36,4,1,0.997024954,0.000907477,0.019175732
36,4,2,0.982912697,0.005207339,0.047076383
36,4,3,0.954538166,0.0138415,0.076572481
36,4,4,0.913828433,0.026210789,0.104969562
36,5,1,0.997025497,0.000907783,0.019175633
36,5,2,0.982913643,0.005209628,0.047083383
36,5,3,0.954542212,0.013847008,0.076579073
36,5,4,0.913848513,0.026217746,0.104961715
36,5,5,0.86203273,0.041945087,0.133422299
36,6,1,0.997029684,0.000907363,0.019158198
36,6,2,0.982930386,0.005209442,0.047065554
36,6,3,0.954573006,0.013850685,0.076563592
36,6,4,0.913887181,0.026231037,0.104994209
36,6,5,0.862191176,0.041938182,0.133425977
36,6,6,0.803649423,0.059694897,0.159290872
36,7,1,0.997033699,0.000907017,0.019144661
36,7,2,0.982956836,0.005206297,0.047027984
36,7,3,0.954621741,0.013848901,0.076548015
36,7,4,0.914028877,0.026212585,0.104924142
36,7,5,0.862383477,0.041919707,0.133354592
36,7,6,0.803892217,0.059679806,0.159256278
36,7,7,0.740370581,0.078933058,0.183426132
36,8,1,0.997037448,0.000906752,0.01913707
36,8,2,0.982976045,0.005205482,0.047016172
36,8,3,0.954674275,0.013845972,0.076525611
36,8,4,0.914100339,0.026215547,0.10494232
36,8,5,0.862474945,0.041931373,0.133390938
36,8,6,0.804074034,0.059681489,0.159287559
36,8,7,0.740618431,0.078935376,0.183411537
36,8,8,0.675385796,0.098689863,0.206236651
37,1,1,0.99702108,0.000906097,0.019201661
37,2,1,0.99702567,0.000905577,0.019189992
37,2,2,0.982879209,0.005207628,0.047094003
37,3,1,0.997028033,0.000905704,0.019187667
37,3,2,0.982898308,0.005206853,0.047072497
37,3,3,0.954484086,0.013844567,0.076597029
37,4,1,0.997027972,0.000906171,0.019193183
37,4,2,0.982897054,0.00520977,0.047093257
37,4,3,0.954485587,0.013851012,0.07661169
37,4,4,0.913806204,0.026204811,0.105043535
37,5,1,0.997031102,0.000906072,0.019186916
37,5,2,0.982917318,0.005208508,0.047075483
37,5,3,0.954536306,0.013848807,0.076581737
37,5,4,0.913913401,0.026197999,0.104971787
37,5,5,0.862308364,0.041861288,0.133293463
37,6,1,0.997036474,0.000905289,0.019170792
37,6,2,0.982931986,0.005208953,0.047071556
37,6,3,0.954566626,0.01385263,0.076576839
37,6,4,0.913998172,0.026197228,0.104977425
37,6,5,0.86244229,0.041861762,0.13329023
37,6,6,0.803732218,0.059669726,0.159305934
37,7,1,0.997039574,0.000905221,0.019163353
37,7,2,0.982960474,0.005205185,0.047035986
37,7,3,0.954639468,0.013843491,0.076533542
37,7,4,0.914078062,0.026197589,0.104947699
37,7,5,0.86257941,0.041860023,0.133251685
37,7,6,0.804009295,0.059644176,0.159271515
37,7,7,0.739926296,0.07906813,0.183761999
37,8,1,0.997043326,0.000904953,0.019152625
37,8,2,0.982975837,0.005205546,0.04700995
37,8,3,0.954679427,0.013844399,0.076522914
37,8,4,0.914158799,0.026197706,0.104944718
37,8,5,0.862696987,0.041863672,0.133280533
37,8,6,0.804125559,0.059665794,0.159302656
37,8,7,0.740178008,0.079069407,0.183746997
37,8,8,0.675350926,0.098700464,0.2065589
38,1,1,0.997014497,0.0009081,0.019194889
38,2,1,0.997017728,0.000907995,0.019189275
38,2,2,0.982883566,0.005206303,0.047102004
38,3,1,0.997018116,0.000908319,0.019189659
38,3,2,0.982889054,0.005207228,0.047094644
38,3,3,0.954436906,0.013852184,0.076603311
38,4,1,0.997024237,0.00090731,0.019179575
38,4,2,0.982902099,0.005208233,0.047095883
38,4,3,0.954474248,0.013854463,0.076592329
38,4,4,0.91366053,0.026249099,0.105063762
38,5,1,0.997023925,0.000908262,0.01917896
38,5,2,0.982919013,0.005207991,0.047078991
38,5,3,0.954530733,0.013850505,0.076557625
38,5,4,0.913765922,0.02624288,0.104994487
38,5,5,0.862155881,0.041907646,0.13352053
38,6,1,0.997029931,0.000907288,0.019164145
38,6,2,0.982943703,0.005205378,0.047059981
38,6,3,0.95457511,0.013850043,0.076536331
38,6,4,0.913852538,0.02624159,0.105009
38,6,5,0.862310651,0.041901823,0.133514837
38,6,6,0.803721336,0.059673034,0.159409497
38,7,1,0.99703089,0.000907877,0.01916028
38,7,2,0.982957032,0.005206237,0.047028358
38,7,3,0.954645506,0.013841648,0.076492766
38,7,4,0.913909524,0.026248976,0.104999092
38,7,5,0.862512734,0.041880333,0.133457347
38,7,6,0.803901183,0.059677077,0.159407167
38,7,7,0.740204793,0.078983461,0.183717182
38,8,1,0.997031896,0.000908089,0.019157973
38,8,2,0.982959878,0.005208348,0.047032927
38,8,3,0.954645072,0.013849423,0.076526869
38,8,4,0.913904892,0.026264025,0.105056863
38,8,5,0.862501895,0.041904361,0.133533589
38,8,6,0.803884181,0.05971131,0.159496854
38,8,7,0.74018818,0.079027885,0.183799979
38,8,8,0.674766327,0.098827507,0.207034119
39,1,1,0.997017634,0.000907146,0.019178863
39,2,1,0.997017815,0.000907543,0.019181458
39,2,2,0.982896911,0.005199716,0.047085489
39,3,1,0.997020506,0.000907591,0.019170155
39,3,2,0.982923844,0.005196641,0.047050225
39,3,3,0.954395845,0.013864667,0.076627549
39,4,1,0.997023946,0.000907399,0.019169501
39,4,2,0.982936833,0.005197653,0.04705285
39,4,3,0.954427913,0.013868564,0.076637461
39,4,4,0.913609099,0.026264735,0.10520004
39,5,1,0.997028549,0.000906851,0.019155089
39,5,2,0.982954824,0.005197072,0.047038284
39,5,3,0.954492635,0.01386211,0.076587326
39,5,4,0.913703418,0.026261901,0.105112647
39,5,5,0.861896735,0.041986432,0.133640026
39,6,1,0.997031499,0.000906809,0.019139418
39,6,2,0.982973434,0.005196304,0.047019298
39,6,3,0.954543506,0.01385968,0.076582754
39,6,4,0.913789642,0.026260748,0.105125899
39,6,5,0.862013154,0.041992358,0.133686837
39,6,6,0.803721959,0.059672845,0.15939627
39,7,1,0.997032057,0.000907158,0.019140481
39,7,2,0.982980447,0.005197031,0.047010315
39,7,3,0.954554328,0.013863578,0.07657847
39,7,4,0.913800721,0.026270367,0.105130307
39,7,5,0.862021333,0.042010313,0.1337042
39,7,6,0.803715556,0.059704537,0.159449523
39,7,7,0.739581845,0.079132265,0.183947755
39,8,1,0.997035007,0.000907138,0.019133673
39,8,2,0.983004661,0.00519466,0.046988704
39,8,3,0.954585489,0.013867617,0.076596565
39,8,4,0.913872222,0.026273991,0.10514814
39,8,5,0.862183203,0.042001487,0.133705018
39,8,6,0.803950635,0.059691076,0.159467253
39,8,7,0.739767063,0.079155978,0.183966265
39,8,8,0.675037834,0.098745006,0.20700903
