IN,OUT,No,R2,MSE,MAE
29,7,6,0.65976063710388,0.08547313656279314,0.21266453923934464
29,7,7,0.5657928218313103,0.10888209484140364,0.23825346214096646
29,8,1,0.9904614611472294,0.002423667607107429,0.03448772962339294
29,8,2,0.960005893295813,0.010140731783136323,0.07478019160918245
29,8,3,0.9066955164275672,0.023607246035667502,0.11478138052027553
29,8,4,0.8364948402854417,0.0412855768423817,0.1481599632692961
29,8,5,0.7483312720823239,0.06343033385515334,0.18279654677159132
29,8,6,0.6522401268099154,0.08750276048237816,0.21450186989602418
29,8,7,0.5562968814098029,0.11146475506473388,0.24038006984440527
29,8,8,0.4444177141646303,0.1393182014946538,0.26552387351484374
30,1,1,0.9935829042710764,0.0016091554006773632,0.02903583978568614
30,2,1,0.9915212607107318,0.0021299841234807596,0.032257566477115286
30,2,2,0.9650282757144484,0.008769533973359412,0.07009105810239923
30,3,1,0.986308737759789,0.003444972617216738,0.04526083993296203
30,3,2,0.9598759589616117,0.01007974976773151,0.07736169636062384
30,3,3,0.9089800531487552,0.022824225355543407,0.11157870113806426
30,4,1,0.9720110895571074,0.007054296925660956,0.07063232192691235
30,4,2,0.9548541531721749,0.011359522838306428,0.08294175445443354
30,4,3,0.9126388415459888,0.02194640903175951,0.1102314459664057
30,4,4,0.8480737593456343,0.03809713006955394,0.14503048037870128
30,5,1,0.9893429006872431,0.002690951731198152,0.03375276938731586
30,5,2,0.963234143080486,0.009266429715647532,0.071037903610999
30,5,3,0.8986987867488558,0.025489242673044296,0.11671879105134281
30,5,4,0.8216564099747229,0.044802535178692385,0.1543247935763462
30,5,5,0.7294416056948645,0.0678454116606631,0.1886430990880291
30,6,1,0.9889436500863376,0.002797400110634941,0.03400605491455823
30,6,2,0.9607697491259787,0.009905764073946275,0.07228289136531844
30,6,3,0.9017509492977047,0.02476259223210692,0.11545012370258954
30,6,4,0.8211038484117799,0.045013551908810526,0.15406508344107459
30,6,5,0.7172711411361516,0.07102565134796153,0.1927235973306084
30,6,6,0.630167329391553,0.0927394984267034,0.21965458760496462
30,7,1,0.9840260270566671,0.004050291117327474,0.03972695486363338
30,7,2,0.9621121665754394,0.009586113883987574,0.07135662358204227
30,7,3,0.908145083454027,0.023193660811865288,0.11221839190064492
30,7,4,0.8298483090537757,0.042884861587842285,0.15022914245564034
30,7,5,0.7361321651519515,0.06639398542422414,0.18604637335180643
30,7,6,0.6547585002104415,0.0867297469859945,0.21384400246582297
30,7,7,0.5509751997338443,0.11259777209332038,0.24131355737763288
30,8,1,0.9823000308677314,0.004497422770387946,0.04517703429995737
30,8,2,0.9487728144003396,0.01298894242127718,0.08458256707498027
30,8,3,0.8977571931042259,0.025868757913354024,0.11802549357985972
30,8,4,0.811990816912879,0.04747292127641416,0.15878134670984867
30,8,5,0.7091230346096471,0.07331233871662964,0.19589226738795767
30,8,6,0.6153783932533483,0.09677784852740538,0.22393953784995632
30,8,7,0.48780866869907114,0.12867000230049622,0.2564561535813692
30,8,8,0.3855263326090277,0.15408584540814815,0.2800345655754129
