时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4,横向风速,纵向风速,前一小时潮水位,该时刻潮水位,后一小时潮水位
1993/10/21 3:00,6.569242399,6.569242399,6.569242399,6.569242399,6.569242399,44.36542726,45.89791535,45.06290876,44.51356232,43.00835308,1.108955298,1.043322474,0.692040584,1.3591554469999998,1.161485532,59.84480758,64.14707153,69.20654097,55.35205463,56.14311174,5.0377285,4.957592722,4.593460203,5.300122608,5.102952812,4.593425122137687,4.696316784900019,860,860,1030
1993/10/21 6:00,6.196208727,6.196208727,6.196208727,6.196208727,6.196208727,46.20503764,47.27677491,47.57342198,45.72761795,45.26616694,1.1216680479999999,1.05902128,0.725801457,1.3589866419999999,1.171951402,58.78908625,62.26831089,66.19063573,55.26965285,55.7915308,5.021532503,4.918231992,4.52151245,5.3116562169999995,5.106614276,4.472554080760292,4.288270348663365,1200,1270,1370
1993/10/21 9:00,5.166165298999999,5.166165298999999,5.166165298999999,5.166165298999999,5.166165298999999,50.02696601,51.04529147,51.08374572,49.73235349,49.13356587,1.11206525,1.038595951,0.707064172,1.351221641,1.171782598,59.87594313,63.71308881,67.86613864,56.10465757,56.57160101,5.0936151160000005,5.017823792,4.672181662,5.342778655,5.155128663999999,3.9590746763525497,3.31888409012061,1500,1380,1270
1993/10/21 12:00,4.887650294,4.887650294,4.887650294,4.887650294,4.887650294,52.61379010000001,53.0778733,53.59975241,52.14947781,52.20990592,1.105566385,1.030493342,0.685119604,1.35426012,1.166549663,61.46987402,65.56438219,70.0635195,57.40660573,57.93947059,5.174694724,5.10569891,4.8166263869999995,5.384519336,5.231104026000001,3.8835352414571678,2.9677060880077906,1410,1730,1990
1993/10/21 15:00,4.8116152780000006,4.8116152780000006,4.8116152780000006,4.8116152780000006,4.8116152780000006,54.18879611,53.94584067,54.25896814,54.04472303,54.40729168,1.113524484,1.035388668,0.6746537340000001,1.373166209,1.177015533,63.08752769,67.24537855,72.03017537,58.81292949,59.51059791,5.2354426730000005,5.186251101,4.929399455,5.418754017,5.274858512,3.901976609669302,2.815354350890254,2000,1830,1830
1993/10/21 18:00,4.625938608,4.625938608,4.625938608,4.625938608,4.625938608,49.6076535,49.66643191,48.56773904,50.31466071,49.54557570000001,1.103156828,1.028974102,0.670433624,1.3603370769999998,1.163173575,64.46476208,68.81650586,73.84850804,59.9830348,60.71366393,5.296471541,5.262958756000001,5.01654228,5.468916062999999,5.3220913869999995,3.523229917796268,2.9976922709528213,1990,1960,1810
1993/10/21 21:00,4.694832214,4.694832214,4.694832214,4.694832214,4.694832214,45.07911946,45.57929441,43.89280085,46.06821274,44.61244468,1.086439895,1.0196898620000001,0.66756395,1.337379683,1.1400473770000001,65.02070471,69.77236654,75.22187108,60.15882526,60.92241511,5.315328498,5.28694134,5.03796184,5.4877725989999995,5.33673724,3.324328751687313,3.3151603080872594,1710,1530,1190
1993/10/22 0:00,5.299751682,5.299751682,5.299751682,5.299751682,5.299751682,42.65951997,43.54671259,40.16273853,44.67287279,41.82725824,1.0879288040000001,1.023572363,0.67026482,1.339067727,1.139372159,65.20012807,70.07450641,75.38667464,60.39504371,60.99382999,5.291144462,5.255452756,4.989081306,5.477154356000001,5.318612997,3.591325194060649,3.8974031407293586,970,930,1020
1993/10/22 3:00,6.456240081,6.456240081,6.456240081,6.456240081,6.456240081,44.49771631,46.18906896,45.32110159,44.62343161,43.00285962,1.1104009559999999,1.051425083,0.7087522159999999,1.353078489,1.157265422,63.28062254,67.68485472,71.82691764,59.37326161,59.47214374,5.1542097280000005,5.087574667,4.730582001,5.408318847,5.207670661,4.525054939391346,4.605096500509068,960,820,840
1993/10/22 6:00,5.99540907,5.99540907,5.99540907,5.99540907,5.99540907,51.78584115,52.22638632,52.02312813,51.80338956,51.39687319,1.114174639,1.06442302,0.731203197,1.348183163,1.153045313,63.05699347,66.59165774,69.82180761,59.9830348,59.99951515,5.128148594,5.049678522,4.660831126000001,5.406671188,5.19137715,4.710617181682194,3.708775496613238,1020,1190,1290
1993/10/22 9:00,4.701553541,4.701553541,4.701553541,4.701553541,4.701553541,57.11912292,57.088102299999996,57.24741276,57.02767419,57.14303694,1.0846096090000001,1.034207038,0.7057137370000001,1.3157727240000001,1.124010962,65.54905113,69.04723085,72.43669083,62.37268648,62.5319966,5.211723948,5.169591443,4.821203216000001,5.453720991,5.243736074,3.9483698661858373,2.5524461010343136,1380,1460,1410
1993/10/22 12:00,4.060927021,4.060927021,4.060927021,4.060927021,4.060927021,60.40327082,60.7577365,62.19153071,59.35690309,60.11500117,1.040672577,1.000108556,0.676510582,1.265806631,1.071681608,68.34348756,71.78846348,75.52950440000001,64.95460899999999,65.37211136,5.303160701,5.279618414,4.978646135,5.508826012999999,5.319528363,3.531069955887438,2.005660299381982,1310,1430,1680
1993/10/22 15:00,4.016398227,4.016398227,4.016398227,4.016398227,4.016398227,56.07913104,57.08260883,58.769102399999994,54.69844529,55.220324399999996,0.9984549290000001,0.97360627,0.654059601,1.217022169,1.0154697529999999,70.69321872,74.0133116,78.43554059,66.88281070000001,67.84416483,5.3445649280000005,5.329963533,5.0635920830000005,5.524936451,5.353579971,3.3328437232478705,2.2413405440173557,1840,1770,1690
1993/10/22 18:00,4.084451667,4.084451667,4.084451667,4.084451667,4.084451667,45.41679067,46.52966375,44.77175515,46.29344478,44.4091865,0.970038055,0.949804854,0.633127859,1.185286947,0.9832281190000001,71.93560003,75.63387999,80.96802203,67.41567556,68.77255825,5.338769082,5.351932313,5.110824958,5.495095526,5.323739046,2.909076293788826,2.8670578189103453,1740,1850,1870
1993/10/22 21:00,4.273909084,4.273909084,4.273909084,4.273909084,4.273909084,41.41769378,41.21199023,37.51488870000001,43.92026817,41.54709155,0.956140788,0.928366699,0.614390574,1.171613794,0.975969531,72.07426482,76.6886228,82.83579577,66.76744821,68.12433089,5.3115082010000005,5.356509142,5.135905982,5.446031917999999,5.268634024,2.8273766848932613,3.205033531808943,1730,1650,1450
1993/10/23 0:00,4.830098928,4.830098928,4.830098928,4.830098928,4.830098928,41.30524631,40.25612742,36.14701607,44.29931721,42.17334649,0.966358567,0.92954833,0.614052965,1.185118143,0.994200403,71.60095309,76.49635198,82.76438089,66.14119466,67.40468866,5.237032339,5.248862123,5.0020795,5.39751753,5.223048807,3.188205597014093,3.6283881718243376,1190,1040,1000
1993/10/23 3:00,6.162182007,6.162182007,6.162182007,6.162182007,6.162182007,44.90863044,44.716820500000004,43.81589234,45.55182709,45.06840222,0.99409219,0.966516486,0.65287797,1.209257168,1.013781709,68.8477095,72.14004442,76.83145256,64.85572686,66.03681907,5.068668011000001,5.015260768,4.67492776,5.3083609,5.110641885,4.350366528717429,4.364263758437341,1040,980,890
1993/10/23 6:00,5.657662367,5.657662367,5.657662367,5.657662367,5.657662367,51.66782882,50.40255614,50.79808558,51.73746799,52.78671968,1.003690859,0.988798663,0.681912321,1.211114016,1.01226247,67.92049907,69.45374631,72.87616701,65.24026851,66.63011189999999,5.0314092189999995,4.950269795,4.566731521,5.307079388,5.097094471,4.438030162729207,3.508992979997795,890,1060,1240
1993/10/23 9:00,5.055263397,5.055263397,5.055263397,5.055263397,5.055263397,51.46958834,51.56717059,51.42434052,51.5342098,51.38588627,0.994661527,0.975969531,0.662499819,1.20740032,1.006523122,69.40436484,71.30503969,75.16693656,66.33895894,67.79472376,5.093107793,5.050593888,4.706599417,5.332343484,5.1254708110000005,3.9546194493471054,3.149074947328751,1360,1470,1550
1993/10/23 12:00,4.571327822,4.571327822,4.571327822,4.571327822,4.571327822,55.76829008,54.95114465,54.92917079,56.00039635,56.48382121,0.993160755,0.973268661,0.641399273,1.218372604,1.0058479040000001,71.31362652,73.46396639,77.99606442,67.72880234,69.50318738,5.1657147210000005,5.136821347,4.840608971,5.36969041,5.186800321000001,3.77943380877722,2.571559476516726,1450,1350,1420
1993/10/23 15:00,4.494032557,4.494032557,4.494032557,4.494032557,4.494032557,57.84676182,57.01119379,55.93447477,58.78008933,58.56584421,0.996850672,0.9739438779999999,0.631946229,1.229513692,1.012093666,73.34021293,75.67233415,80.39120956,69.58558916,71.37096112,5.227519447,5.21279671,4.938553113,5.413261822000001,5.2364131480000005,3.8047728519900064,2.3916588736974576,1570,1740,1730
