IN,OUT,No,R2,MSE,MAE
18,2,2,0.9557510665086673,0.011135226887977728,0.07731292452178609
18,3,1,0.9901725853977967,0.0024770161887909155,0.03468081524762026
18,3,2,0.9672573721769434,0.008239463398630858,0.06724454314779418
18,3,3,0.9157069473814605,0.02117631691287033,0.10758240796587806
18,4,1,0.9872994518794065,0.003206580588592762,0.039437087812629196
18,4,2,0.9576437485375897,0.010675963599354755,0.0739320970033027
18,4,3,0.9050139661758645,0.023902600405333502,0.11123635512232254
18,4,4,0.8247992309813305,0.04401438662931917,0.15109890997299324
18,5,1,0.9862208176661796,0.003485044743116244,0.03934167403162888
18,5,2,0.9606334928987456,0.00993908895214537,0.07156035183895568
18,5,3,0.9127586268311155,0.021989333148031438,0.10703198490863107
18,5,4,0.8340741743656361,0.04175412476329218,0.14605414797119762
18,5,5,0.7450026530873397,0.06406108762723792,0.18080300935391241
18,6,1,0.9885679261723397,0.002896792137324554,0.03504117746366382
18,6,2,0.9610911522613863,0.009840865153467363,0.07149079658073174
18,6,3,0.9124579426280635,0.02210224780764875,0.10882351103121392
18,6,4,0.8398090937460323,0.0403763842424239,0.14500867964382136
18,6,5,0.7552363601738685,0.0615931336532173,0.17997584049499077
18,6,6,0.66181353529222,0.08496007120188306,0.21031293820436003
18,7,1,0.9834828995156465,0.004193687796115127,0.04488132888920314
18,7,2,0.9589954849250083,0.010390202045113246,0.07242368629731068
18,7,3,0.9121767044958298,0.02221235679338701,0.10700459937120005
18,7,4,0.8446981757378902,0.039209946714382736,0.1418924354229931
18,7,5,0.7654252177274374,0.059124963857836464,0.17368073672024834
18,7,6,0.6794750529560821,0.0806579601303948,0.2030977512145925
18,7,7,0.5700843886929204,0.10800450272015363,0.2318853800302948
18,8,1,0.9694126212212432,0.007781693168795024,0.06232716999850795
18,8,2,0.9427967489507689,0.01452389152990367,0.08510175547949993
18,8,3,0.8931449858384329,0.027076169164337912,0.11891798090063466
18,8,4,0.8290526419540739,0.04323617882937089,0.15213769229659427
18,8,5,0.7427206356702245,0.06495680404278413,0.18391214893740354
18,8,6,0.6461331863595183,0.08919271868990007,0.2151961262636308
18,8,7,0.552435311673295,0.11262666173026971,0.23886850840867924
18,8,8,0.4581166795388594,0.13613331784071311,0.2616582561337318
19,1,1,0.9939374850432274,0.0015256295288708882,0.02780581981827766
19,2,1,0.9903749177633948,0.0024220875986464127,0.037325371627474936
19,2,2,0.9656527424826341,0.008628806143339674,0.06851908014349196
19,3,1,0.98837520189181,0.0029300496896667856,0.03598853486819418
19,3,2,0.966414382933165,0.008451596006223866,0.06747760106681566
19,3,3,0.9164319492288067,0.020994180088957967,0.1061396093931219
19,4,1,0.9893120722958255,0.002698442711532909,0.038103538951833785
19,4,2,0.9658228976100858,0.008614395477606347,0.06799728290394566
19,4,3,0.9196211338687009,0.020226804308172454,0.10603025606184632
19,4,4,0.8534761084904157,0.03681010789768872,0.14153462421756513
19,5,1,0.9773296533794229,0.005733807014132167,0.0548122239746711
19,5,2,0.952167287740797,0.012076600566664032,0.08068913686323102
19,5,3,0.8976643913530273,0.02579386029480149,0.1171529698079049
19,5,4,0.8344098209661048,0.041669661540169656,0.1468701177346226
19,5,5,0.763778812638765,0.05934409265889873,0.17579564522745916
